schema,orbit_id,rep_config_id,rep_readable,signature_key,orbit_size,stabilizer_size
CCXX,86,324,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|0,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,87,325,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|0,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,88,326,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|0,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,89,327,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|1,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,90,328,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|1,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,91,329,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|1,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,92,330,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,93,331,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,94,332,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,0|2,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,95,333,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|0,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,96,334,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|0,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,97,335,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|0,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,98,336,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|1,0]]","(False, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,99,337,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|1,1]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,100,338,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|1,2]]","(False, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,101,339,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|2,0]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,102,340,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|2,1]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,103,341,"CCXX[C[0,0],C[0,0],X[0,0|1,1],X[0,1|2,2]]","(False, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
