schema,orbit_id,rep_config_id,orbit_size,stabilizer_order,stabilizer_type,is_abelian,element_orders,generator_action_ids
CXXC,1460,20802,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1461,20803,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1462,20804,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1463,20805,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1464,20806,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1465,20807,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1466,20808,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1467,20809,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1468,20810,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1469,20811,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1470,20812,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1471,20813,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1472,20814,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1473,20815,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1474,20816,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1475,20898,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1476,20899,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1477,20900,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1478,20901,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1479,20902,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1480,20903,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1481,20904,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1482,20905,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1483,20906,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1484,20907,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1485,20908,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1486,20909,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1487,20910,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1488,20911,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1489,20912,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1490,20913,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1491,20914,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1492,20915,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1493,20916,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1494,20917,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1495,20918,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1496,20919,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1497,20920,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1498,20921,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1499,20922,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1500,20923,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1501,20924,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1502,20925,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1503,20926,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1504,20927,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1505,20928,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1506,20929,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1507,20930,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1508,20931,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1509,20932,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1510,20933,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1511,20934,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1512,20935,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1513,20936,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1514,20937,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1515,20938,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1516,20939,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1517,20940,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1518,20941,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1519,20942,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1520,20943,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1521,20944,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1522,20945,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1523,20946,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1524,20947,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1525,20948,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1526,20949,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1527,20950,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1528,20951,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1529,20979,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1530,20980,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1531,20981,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1532,20982,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1533,20983,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1534,20984,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1535,20985,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1536,20986,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1537,20987,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1538,20988,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1539,20989,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1540,20990,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1541,20991,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1542,20992,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1543,20993,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1544,20994,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1545,20995,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1546,20996,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1547,20997,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1548,20998,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1549,20999,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1550,21000,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1551,21001,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1552,21002,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1553,21003,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1554,21004,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1555,21005,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1556,21006,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1557,21007,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1558,21008,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1559,21009,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1560,21010,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1561,21011,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1562,21012,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1563,21013,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1564,21014,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1565,21015,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1566,21016,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1567,21017,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1568,21018,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1569,21019,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1570,21020,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1571,21021,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1572,21022,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1573,21023,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1574,21024,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1575,21025,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1576,21026,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1577,21027,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1578,21028,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1579,21029,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1580,21030,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1581,21031,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1582,21032,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1583,21033,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1584,21034,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1585,21035,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1586,21036,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1587,21037,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1588,21038,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1589,21039,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1590,21040,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1591,21041,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1592,21042,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1593,21043,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1594,21044,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1595,21045,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1596,21046,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1597,21047,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1598,21048,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1599,21049,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1600,21050,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1601,21051,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1602,21052,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1603,21053,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1604,21054,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1605,21055,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1606,21056,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1607,21057,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1608,21058,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1609,21059,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1610,21870,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1611,21871,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1612,21873,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1613,21874,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1614,21876,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1615,21877,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1616,21879,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1617,21880,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1618,21881,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1619,21882,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1620,21883,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1621,21884,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1622,21885,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1623,21886,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1624,21887,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1625,21897,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1626,21898,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1627,21900,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1628,21901,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1629,21903,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1630,21904,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1631,21906,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1632,21907,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1633,21908,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1634,21909,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1635,21910,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1636,21911,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1637,21912,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1638,21913,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1639,21914,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1640,21924,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1641,21925,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1642,21927,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1643,21928,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1644,21930,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1645,21931,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1646,21933,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1647,21934,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1648,21935,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1649,21936,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1650,21937,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1651,21938,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1652,21939,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1653,21940,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1654,21941,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1655,21951,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1656,21952,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1657,21954,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1658,21955,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1659,21957,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1660,21958,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1661,21960,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1662,21961,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1663,21962,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1664,21963,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1665,21964,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1666,21965,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1667,21966,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1668,21967,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1669,21968,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1670,21978,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1671,21979,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1672,21981,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1673,21982,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1674,21984,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1675,21985,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1676,21987,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1677,21988,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1678,21989,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1679,21990,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1680,21991,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1681,21992,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1682,21993,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1683,21994,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1684,21995,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1685,22005,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1686,22006,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1687,22008,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1688,22009,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1689,22011,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1690,22012,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1691,22014,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1692,22015,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1693,22016,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1694,22017,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1695,22018,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1696,22019,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1697,22020,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1698,22021,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1699,22022,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1700,22032,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1701,22033,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1702,22035,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1703,22036,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1704,22038,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1705,22039,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1706,22041,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1707,22042,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1708,22043,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1709,22044,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1710,22045,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1711,22046,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1712,22047,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1713,22048,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1714,22049,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1715,22059,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1716,22060,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1717,22062,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1718,22063,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1719,22065,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1720,22066,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1721,22068,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1722,22069,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1723,22070,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1724,22071,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1725,22072,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1726,22073,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1727,22074,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1728,22075,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1729,22076,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1730,22086,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1731,22087,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1732,22089,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1733,22090,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1734,22092,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1735,22093,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1736,22095,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1737,22096,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1738,22097,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1739,22098,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1740,22099,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1741,22100,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1742,22101,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1743,22102,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1744,22103,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1745,22113,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1746,22114,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1747,22116,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1748,22117,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1749,22119,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1750,22120,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1751,22122,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1752,22123,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1753,22124,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1754,22125,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1755,22126,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1756,22127,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1757,22128,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1758,22129,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1759,22130,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1760,22140,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1761,22141,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1762,22143,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1763,22144,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1764,22146,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1765,22147,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1766,22149,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1767,22150,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1768,22151,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1769,22152,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1770,22153,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1771,22154,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1772,22155,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1773,22156,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1774,22157,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1775,22167,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1776,22168,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1777,22170,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1778,22171,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1779,22173,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1780,22174,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1781,22176,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1782,22177,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1783,22178,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1784,22179,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1785,22180,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1786,22181,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1787,22182,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1788,22183,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1789,22184,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1790,22194,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1791,22195,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1792,22197,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1793,22198,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1794,22200,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1795,22201,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1796,22203,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1797,22204,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1798,22205,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1799,22206,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1800,22207,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1801,22208,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1802,22209,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1803,22210,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1804,22211,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1805,22221,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1806,22222,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1807,22224,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1808,22225,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1809,22227,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1810,22228,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1811,22230,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1812,22231,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1813,22232,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1814,22233,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1815,22234,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1816,22235,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1817,22236,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1818,22237,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1819,22238,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1820,22248,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1821,22249,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1822,22251,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1823,22252,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1824,22254,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1825,22255,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1826,22257,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1827,22258,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1828,22259,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1829,22260,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1830,22261,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1831,22262,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1832,22263,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1833,22264,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1834,22265,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1835,22275,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1836,22276,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1837,22278,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1838,22279,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1839,22281,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1840,22282,216,1,Trivial,True,"{""1"": 1}",[]
