orbit_A,orbit_B,compatible,total_pairs,output_orbits,deterministic,stab_type_A,stab_type_B,stab_type_out,output_counts
10,360,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
10,370,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
10,380,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
10,390,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
10,394,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
10,400,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
10,410,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
10,420,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
10,430,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
10,434,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
10,440,True,108,[50],True,Z2xZ2,Z2,['Z2xZ2'],{50: 108}
10,500,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
10,560,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
10,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,986,False,0,[],False,Z2xZ2,Z2,[],{}
10,995,False,0,[],False,Z2xZ2,Z2,[],{}
10,1010,False,0,[],False,Z2xZ2,Z2,[],{}
10,1025,False,0,[],False,Z2xZ2,Z2,[],{}
10,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
10,1040,False,0,[],False,Z2xZ2,Z2,[],{}
10,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1100,False,0,[],False,Z2xZ2,Z2,[],{}
10,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
10,1175,False,0,[],False,Z2xZ2,Z2,[],{}
20,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
20,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,34,False,0,[],False,Z2xZ2,Z2,[],{}
20,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,95,False,0,[],False,Z2xZ2,Z2,[],{}
20,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,143,False,0,[],False,Z2xZ2,Z2,[],{}
20,161,False,0,[],False,Z2xZ2,Z2,[],{}
20,179,False,0,[],False,Z2xZ2,Z2,[],{}
20,185,False,0,[],False,Z2xZ2,Z2,[],{}
20,191,False,0,[],False,Z2xZ2,Z2,[],{}
20,197,False,0,[],False,Z2xZ2,Z2,[],{}
20,215,False,0,[],False,Z2xZ2,Z2,[],{}
20,296,False,0,[],False,Z2xZ2,Trivial,[],{}
20,350,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
20,354,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
20,360,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
20,370,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
20,380,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
20,390,True,54,[0],True,Z2xZ2,Z2xZ2,['(Z2)^3'],{0: 54}
20,394,True,108,[4],True,Z2xZ2,Z2,['Z2xZ2'],{4: 108}
20,400,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
20,410,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
20,420,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
20,430,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
20,434,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
20,440,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
20,500,True,108,[50],True,Z2xZ2,Z2,['Z2xZ2'],{50: 108}
20,560,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
20,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,986,False,0,[],False,Z2xZ2,Z2,[],{}
20,995,False,0,[],False,Z2xZ2,Z2,[],{}
20,1010,False,0,[],False,Z2xZ2,Z2,[],{}
20,1025,False,0,[],False,Z2xZ2,Z2,[],{}
20,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
20,1040,False,0,[],False,Z2xZ2,Z2,[],{}
20,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1100,False,0,[],False,Z2xZ2,Z2,[],{}
20,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
20,1175,False,0,[],False,Z2xZ2,Z2,[],{}
30,0,True,54,[30],True,Z2xZ2,(Z2)^3,['Z2xZ2'],{30: 54}
30,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,4,True,108,[34],True,Z2xZ2,Z2xZ2,['Z2'],{34: 108}
30,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,10,True,108,"[20, 40]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{20: 54, 40: 54}"
30,20,True,108,"[10, 40]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{10: 54, 40: 54}"
30,30,True,108,"[0, 30]",False,Z2xZ2,Z2xZ2,"['(Z2)^3', 'Z2xZ2']","{0: 54, 30: 54}"
30,34,True,216,"[4, 34]",False,Z2xZ2,Z2,"['Z2', 'Z2xZ2']","{4: 108, 34: 108}"
30,40,True,108,"[10, 20]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{10: 54, 20: 54}"
30,50,True,108,[95],True,Z2xZ2,Z2xZ2,['Z2'],{95: 108}
30,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,95,True,216,"[50, 95]",False,Z2xZ2,Z2,"['Z2', 'Z2xZ2']","{50: 108, 95: 108}"
30,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,143,False,0,[],False,Z2xZ2,Z2,[],{}
30,161,False,0,[],False,Z2xZ2,Z2,[],{}
30,179,False,0,[],False,Z2xZ2,Z2,[],{}
30,185,False,0,[],False,Z2xZ2,Z2,[],{}
30,191,False,0,[],False,Z2xZ2,Z2,[],{}
30,197,False,0,[],False,Z2xZ2,Z2,[],{}
30,215,False,0,[],False,Z2xZ2,Z2,[],{}
30,296,False,0,[],False,Z2xZ2,Trivial,[],{}
30,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,354,False,0,[],False,Z2xZ2,Z2,[],{}
30,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,394,False,0,[],False,Z2xZ2,Z2,[],{}
30,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,434,False,0,[],False,Z2xZ2,Z2,[],{}
30,440,False,0,[],False,Z2xZ2,Z2,[],{}
30,500,False,0,[],False,Z2xZ2,Z2,[],{}
30,560,False,0,[],False,Z2xZ2,Z2,[],{}
30,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,986,False,0,[],False,Z2xZ2,Z2,[],{}
30,995,False,0,[],False,Z2xZ2,Z2,[],{}
30,1010,False,0,[],False,Z2xZ2,Z2,[],{}
30,1025,False,0,[],False,Z2xZ2,Z2,[],{}
30,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
30,1040,False,0,[],False,Z2xZ2,Z2,[],{}
30,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1100,False,0,[],False,Z2xZ2,Z2,[],{}
30,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
30,1175,False,0,[],False,Z2xZ2,Z2,[],{}
34,0,False,0,[],False,Z2,(Z2)^3,[],{}
34,1,False,0,[],False,Z2,Z2xZ2,[],{}
34,2,False,0,[],False,Z2,Z2xZ2,[],{}
34,4,False,0,[],False,Z2,Z2xZ2,[],{}
34,5,False,0,[],False,Z2,Z2xZ2,[],{}
34,6,False,0,[],False,Z2,Z2xZ2,[],{}
34,10,False,0,[],False,Z2,Z2xZ2,[],{}
34,20,False,0,[],False,Z2,Z2xZ2,[],{}
34,30,False,0,[],False,Z2,Z2xZ2,[],{}
34,34,False,0,[],False,Z2,Z2,[],{}
34,40,False,0,[],False,Z2,Z2xZ2,[],{}
34,50,False,0,[],False,Z2,Z2xZ2,[],{}
34,52,False,0,[],False,Z2,Z2xZ2,[],{}
34,54,False,0,[],False,Z2,Z2xZ2,[],{}
34,95,False,0,[],False,Z2,Z2,[],{}
34,125,True,108,[30],True,Z2,Z2xZ2,['Z2xZ2'],{30: 108}
34,126,False,0,[],False,Z2,Z2xZ2,[],{}
34,127,False,0,[],False,Z2,Z2xZ2,[],{}
34,131,True,108,[34],True,Z2,Z2xZ2,['Z2'],{34: 108}
34,132,False,0,[],False,Z2,Z2xZ2,[],{}
34,133,False,0,[],False,Z2,Z2xZ2,[],{}
34,137,True,108,[34],True,Z2,Z2xZ2,['Z2'],{34: 108}
34,138,False,0,[],False,Z2,Z2xZ2,[],{}
34,139,False,0,[],False,Z2,Z2xZ2,[],{}
34,143,True,216,"[20, 40]",False,Z2,Z2,['Z2xZ2'],"{20: 108, 40: 108}"
34,161,True,216,"[10, 40]",False,Z2,Z2,['Z2xZ2'],"{10: 108, 40: 108}"
34,179,True,216,"[0, 30]",False,Z2,Z2,"['(Z2)^3', 'Z2xZ2']","{0: 108, 30: 108}"
34,185,True,216,"[4, 34]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{4: 108, 34: 108}"
34,191,True,216,"[4, 34]",False,Z2,Z2,"['Z2', 'Z2xZ2']","{4: 108, 34: 108}"
34,197,True,216,"[10, 20]",False,Z2,Z2,['Z2xZ2'],"{10: 108, 20: 108}"
34,215,True,216,[95],True,Z2,Z2,['Z2'],{95: 216}
34,296,True,432,"[50, 95]",False,Z2,Trivial,"['Z2', 'Z2xZ2']","{50: 216, 95: 216}"
34,350,False,0,[],False,Z2,Z2xZ2,[],{}
34,354,False,0,[],False,Z2,Z2,[],{}
34,360,False,0,[],False,Z2,Z2xZ2,[],{}
34,370,False,0,[],False,Z2,Z2xZ2,[],{}
34,380,False,0,[],False,Z2,Z2xZ2,[],{}
34,390,False,0,[],False,Z2,Z2xZ2,[],{}
34,394,False,0,[],False,Z2,Z2,[],{}
34,400,False,0,[],False,Z2,Z2xZ2,[],{}
34,410,False,0,[],False,Z2,Z2xZ2,[],{}
34,420,False,0,[],False,Z2,Z2xZ2,[],{}
34,430,False,0,[],False,Z2,Z2xZ2,[],{}
34,434,False,0,[],False,Z2,Z2,[],{}
34,440,False,0,[],False,Z2,Z2,[],{}
34,500,False,0,[],False,Z2,Z2,[],{}
34,560,False,0,[],False,Z2,Z2,[],{}
34,980,False,0,[],False,Z2,Z2xZ2,[],{}
34,982,False,0,[],False,Z2,Z2xZ2,[],{}
34,984,False,0,[],False,Z2,Z2xZ2,[],{}
34,986,False,0,[],False,Z2,Z2,[],{}
34,995,False,0,[],False,Z2,Z2,[],{}
34,1010,False,0,[],False,Z2,Z2,[],{}
34,1025,False,0,[],False,Z2,Z2,[],{}
34,1031,False,0,[],False,Z2,Trivial,[],{}
34,1040,False,0,[],False,Z2,Z2,[],{}
34,1055,False,0,[],False,Z2,Z2xZ2,[],{}
34,1057,False,0,[],False,Z2,Z2xZ2,[],{}
34,1059,False,0,[],False,Z2,Z2xZ2,[],{}
34,1100,False,0,[],False,Z2,Z2,[],{}
34,1130,False,0,[],False,Z2,Z2xZ2,[],{}
34,1132,False,0,[],False,Z2,Z2xZ2,[],{}
34,1134,False,0,[],False,Z2,Z2xZ2,[],{}
34,1175,False,0,[],False,Z2,Z2,[],{}
40,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
40,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,34,False,0,[],False,Z2xZ2,Z2,[],{}
40,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,95,False,0,[],False,Z2xZ2,Z2,[],{}
40,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,143,False,0,[],False,Z2xZ2,Z2,[],{}
40,161,False,0,[],False,Z2xZ2,Z2,[],{}
40,179,False,0,[],False,Z2xZ2,Z2,[],{}
40,185,False,0,[],False,Z2xZ2,Z2,[],{}
40,191,False,0,[],False,Z2xZ2,Z2,[],{}
40,197,False,0,[],False,Z2xZ2,Z2,[],{}
40,215,False,0,[],False,Z2xZ2,Z2,[],{}
40,296,False,0,[],False,Z2xZ2,Trivial,[],{}
40,350,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
40,354,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
40,360,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
40,370,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
40,380,True,54,[40],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{40: 54}
40,390,True,54,[30],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{30: 54}
40,394,True,108,[34],True,Z2xZ2,Z2,['Z2'],{34: 108}
40,400,True,54,[20],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{20: 54}
40,410,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
40,420,True,54,[10],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{10: 54}
40,430,True,54,[0],True,Z2xZ2,Z2xZ2,['(Z2)^3'],{0: 54}
40,434,True,108,[4],True,Z2xZ2,Z2,['Z2xZ2'],{4: 108}
40,440,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
40,500,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
40,560,True,108,[50],True,Z2xZ2,Z2,['Z2xZ2'],{50: 108}
40,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,986,False,0,[],False,Z2xZ2,Z2,[],{}
40,995,False,0,[],False,Z2xZ2,Z2,[],{}
40,1010,False,0,[],False,Z2xZ2,Z2,[],{}
40,1025,False,0,[],False,Z2xZ2,Z2,[],{}
40,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
40,1040,False,0,[],False,Z2xZ2,Z2,[],{}
40,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1100,False,0,[],False,Z2xZ2,Z2,[],{}
40,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
40,1175,False,0,[],False,Z2xZ2,Z2,[],{}
50,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
50,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,34,False,0,[],False,Z2xZ2,Z2,[],{}
50,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,95,False,0,[],False,Z2xZ2,Z2,[],{}
50,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,143,False,0,[],False,Z2xZ2,Z2,[],{}
50,161,False,0,[],False,Z2xZ2,Z2,[],{}
50,179,False,0,[],False,Z2xZ2,Z2,[],{}
50,185,False,0,[],False,Z2xZ2,Z2,[],{}
50,191,False,0,[],False,Z2xZ2,Z2,[],{}
50,197,False,0,[],False,Z2xZ2,Z2,[],{}
50,215,False,0,[],False,Z2xZ2,Z2,[],{}
50,296,False,0,[],False,Z2xZ2,Trivial,[],{}
50,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,354,False,0,[],False,Z2xZ2,Z2,[],{}
50,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,394,False,0,[],False,Z2xZ2,Z2,[],{}
50,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,434,False,0,[],False,Z2xZ2,Z2,[],{}
50,440,False,0,[],False,Z2xZ2,Z2,[],{}
50,500,False,0,[],False,Z2xZ2,Z2,[],{}
50,560,False,0,[],False,Z2xZ2,Z2,[],{}
50,980,True,54,[0],True,Z2xZ2,Z2xZ2,['(Z2)^3'],{0: 54}
50,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,986,True,108,[4],True,Z2xZ2,Z2,['Z2xZ2'],{4: 108}
50,995,True,108,[10],True,Z2xZ2,Z2,['Z2xZ2'],{10: 108}
50,1010,True,108,[20],True,Z2xZ2,Z2,['Z2xZ2'],{20: 108}
50,1025,True,108,[30],True,Z2xZ2,Z2,['Z2xZ2'],{30: 108}
50,1031,True,216,[34],True,Z2xZ2,Trivial,['Z2'],{34: 216}
50,1040,True,108,[40],True,Z2xZ2,Z2,['Z2xZ2'],{40: 108}
50,1055,True,54,[50],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{50: 54}
50,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,1100,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
50,1130,True,54,[50],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{50: 54}
50,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
50,1175,True,108,[95],True,Z2xZ2,Z2,['Z2'],{95: 108}
52,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
52,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,34,False,0,[],False,Z2xZ2,Z2,[],{}
52,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,95,False,0,[],False,Z2xZ2,Z2,[],{}
52,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,143,False,0,[],False,Z2xZ2,Z2,[],{}
52,161,False,0,[],False,Z2xZ2,Z2,[],{}
52,179,False,0,[],False,Z2xZ2,Z2,[],{}
52,185,False,0,[],False,Z2xZ2,Z2,[],{}
52,191,False,0,[],False,Z2xZ2,Z2,[],{}
52,197,False,0,[],False,Z2xZ2,Z2,[],{}
52,215,False,0,[],False,Z2xZ2,Z2,[],{}
52,296,False,0,[],False,Z2xZ2,Trivial,[],{}
52,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,354,False,0,[],False,Z2xZ2,Z2,[],{}
52,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,394,False,0,[],False,Z2xZ2,Z2,[],{}
52,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,434,False,0,[],False,Z2xZ2,Z2,[],{}
52,440,False,0,[],False,Z2xZ2,Z2,[],{}
52,500,False,0,[],False,Z2xZ2,Z2,[],{}
52,560,False,0,[],False,Z2xZ2,Z2,[],{}
52,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,982,True,54,[2],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{2: 54}
52,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,986,False,0,[],False,Z2xZ2,Z2,[],{}
52,995,False,0,[],False,Z2xZ2,Z2,[],{}
52,1010,False,0,[],False,Z2xZ2,Z2,[],{}
52,1025,False,0,[],False,Z2xZ2,Z2,[],{}
52,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
52,1040,False,0,[],False,Z2xZ2,Z2,[],{}
52,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,1057,True,54,[52],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{52: 54}
52,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
52,1100,False,0,[],False,Z2xZ2,Z2,[],{}
52,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
