config_id,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,parameter_count_simplified,parameter_formula_match,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,qq_parameter_bonus,provenance
R20_r14_r216_aa9_bb2_qq5,20,4,16,9,2,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa10_bb1_qq5,20,4,16,10,1,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa11_bb0_qq5,20,4,16,11,0,5,435,435,True,729,3645,0,18225,22599,-22164,-25,EXACT_DERIVED
R20_r14_r216_aa0_bb10_qq6,20,4,16,0,10,6,430,430,True,729,0,3645,18225,22599,-22169,-30,EXACT_DERIVED
R20_r14_r216_aa1_bb9_qq6,20,4,16,1,9,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa2_bb8_qq6,20,4,16,2,8,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa3_bb7_qq6,20,4,16,3,7,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa4_bb6_qq6,20,4,16,4,6,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa5_bb5_qq6,20,4,16,5,5,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa6_bb4_qq6,20,4,16,6,4,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa7_bb3_qq6,20,4,16,7,3,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa8_bb2_qq6,20,4,16,8,2,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa9_bb1_qq6,20,4,16,9,1,6,430,430,True,729,3645,3645,18225,26244,-25814,-30,EXACT_DERIVED
R20_r14_r216_aa10_bb0_qq6,20,4,16,10,0,6,430,430,True,729,3645,0,18225,22599,-22169,-30,EXACT_DERIVED
R20_r14_r216_aa0_bb9_qq7,20,4,16,0,9,7,425,425,True,729,0,3645,18225,22599,-22174,-35,EXACT_DERIVED
R20_r14_r216_aa1_bb8_qq7,20,4,16,1,8,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa2_bb7_qq7,20,4,16,2,7,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa3_bb6_qq7,20,4,16,3,6,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa4_bb5_qq7,20,4,16,4,5,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa5_bb4_qq7,20,4,16,5,4,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa6_bb3_qq7,20,4,16,6,3,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa7_bb2_qq7,20,4,16,7,2,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa8_bb1_qq7,20,4,16,8,1,7,425,425,True,729,3645,3645,18225,26244,-25819,-35,EXACT_DERIVED
R20_r14_r216_aa9_bb0_qq7,20,4,16,9,0,7,425,425,True,729,3645,0,18225,22599,-22174,-35,EXACT_DERIVED
R20_r14_r216_aa0_bb8_qq8,20,4,16,0,8,8,420,420,True,729,0,3645,18225,22599,-22179,-40,EXACT_DERIVED
R20_r14_r216_aa1_bb7_qq8,20,4,16,1,7,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa2_bb6_qq8,20,4,16,2,6,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa3_bb5_qq8,20,4,16,3,5,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa4_bb4_qq8,20,4,16,4,4,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa5_bb3_qq8,20,4,16,5,3,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa6_bb2_qq8,20,4,16,6,2,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa7_bb1_qq8,20,4,16,7,1,8,420,420,True,729,3645,3645,18225,26244,-25824,-40,EXACT_DERIVED
R20_r14_r216_aa8_bb0_qq8,20,4,16,8,0,8,420,420,True,729,3645,0,18225,22599,-22179,-40,EXACT_DERIVED
R20_r14_r216_aa0_bb7_qq9,20,4,16,0,7,9,415,415,True,729,0,3645,18225,22599,-22184,-45,EXACT_DERIVED
R20_r14_r216_aa1_bb6_qq9,20,4,16,1,6,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa2_bb5_qq9,20,4,16,2,5,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa3_bb4_qq9,20,4,16,3,4,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa4_bb3_qq9,20,4,16,4,3,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa5_bb2_qq9,20,4,16,5,2,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa6_bb1_qq9,20,4,16,6,1,9,415,415,True,729,3645,3645,18225,26244,-25829,-45,EXACT_DERIVED
R20_r14_r216_aa7_bb0_qq9,20,4,16,7,0,9,415,415,True,729,3645,0,18225,22599,-22184,-45,EXACT_DERIVED
R20_r14_r216_aa0_bb6_qq10,20,4,16,0,6,10,410,410,True,729,0,3645,18225,22599,-22189,-50,EXACT_DERIVED
R20_r14_r216_aa1_bb5_qq10,20,4,16,1,5,10,410,410,True,729,3645,3645,18225,26244,-25834,-50,EXACT_DERIVED
R20_r14_r216_aa2_bb4_qq10,20,4,16,2,4,10,410,410,True,729,3645,3645,18225,26244,-25834,-50,EXACT_DERIVED
R20_r14_r216_aa3_bb3_qq10,20,4,16,3,3,10,410,410,True,729,3645,3645,18225,26244,-25834,-50,EXACT_DERIVED
R20_r14_r216_aa4_bb2_qq10,20,4,16,4,2,10,410,410,True,729,3645,3645,18225,26244,-25834,-50,EXACT_DERIVED
R20_r14_r216_aa5_bb1_qq10,20,4,16,5,1,10,410,410,True,729,3645,3645,18225,26244,-25834,-50,EXACT_DERIVED
R20_r14_r216_aa6_bb0_qq10,20,4,16,6,0,10,410,410,True,729,3645,0,18225,22599,-22189,-50,EXACT_DERIVED
R20_r14_r216_aa0_bb5_qq11,20,4,16,0,5,11,405,405,True,729,0,3645,18225,22599,-22194,-55,EXACT_DERIVED
R20_r14_r216_aa1_bb4_qq11,20,4,16,1,4,11,405,405,True,729,3645,3645,18225,26244,-25839,-55,EXACT_DERIVED
R20_r14_r216_aa2_bb3_qq11,20,4,16,2,3,11,405,405,True,729,3645,3645,18225,26244,-25839,-55,EXACT_DERIVED
R20_r14_r216_aa3_bb2_qq11,20,4,16,3,2,11,405,405,True,729,3645,3645,18225,26244,-25839,-55,EXACT_DERIVED
R20_r14_r216_aa4_bb1_qq11,20,4,16,4,1,11,405,405,True,729,3645,3645,18225,26244,-25839,-55,EXACT_DERIVED
R20_r14_r216_aa5_bb0_qq11,20,4,16,5,0,11,405,405,True,729,3645,0,18225,22599,-22194,-55,EXACT_DERIVED
R20_r14_r216_aa0_bb4_qq12,20,4,16,0,4,12,400,400,True,729,0,3645,18225,22599,-22199,-60,EXACT_DERIVED
R20_r14_r216_aa1_bb3_qq12,20,4,16,1,3,12,400,400,True,729,3645,3645,18225,26244,-25844,-60,EXACT_DERIVED
R20_r14_r216_aa2_bb2_qq12,20,4,16,2,2,12,400,400,True,729,3645,3645,18225,26244,-25844,-60,EXACT_DERIVED
R20_r14_r216_aa3_bb1_qq12,20,4,16,3,1,12,400,400,True,729,3645,3645,18225,26244,-25844,-60,EXACT_DERIVED
R20_r14_r216_aa4_bb0_qq12,20,4,16,4,0,12,400,400,True,729,3645,0,18225,22599,-22199,-60,EXACT_DERIVED
R20_r14_r216_aa0_bb3_qq13,20,4,16,0,3,13,395,395,True,729,0,3645,18225,22599,-22204,-65,EXACT_DERIVED
R20_r14_r216_aa1_bb2_qq13,20,4,16,1,2,13,395,395,True,729,3645,3645,18225,26244,-25849,-65,EXACT_DERIVED
R20_r14_r216_aa2_bb1_qq13,20,4,16,2,1,13,395,395,True,729,3645,3645,18225,26244,-25849,-65,EXACT_DERIVED
R20_r14_r216_aa3_bb0_qq13,20,4,16,3,0,13,395,395,True,729,3645,0,18225,22599,-22204,-65,EXACT_DERIVED
R20_r14_r216_aa0_bb2_qq14,20,4,16,0,2,14,390,390,True,729,0,3645,18225,22599,-22209,-70,EXACT_DERIVED
R20_r14_r216_aa1_bb1_qq14,20,4,16,1,1,14,390,390,True,729,3645,3645,18225,26244,-25854,-70,EXACT_DERIVED
R20_r14_r216_aa2_bb0_qq14,20,4,16,2,0,14,390,390,True,729,3645,0,18225,22599,-22209,-70,EXACT_DERIVED
R20_r14_r216_aa0_bb1_qq15,20,4,16,0,1,15,385,385,True,729,0,3645,18225,22599,-22214,-75,EXACT_DERIVED
R20_r14_r216_aa1_bb0_qq15,20,4,16,1,0,15,385,385,True,729,3645,0,18225,22599,-22214,-75,EXACT_DERIVED
R20_r14_r216_aa0_bb0_qq16,20,4,16,0,0,16,380,380,True,729,0,0,18225,18954,-18574,-80,EXACT_DERIVED
R20_r15_r215_aa0_bb15_qq0,20,5,15,0,15,0,480,480,True,729,0,3645,0,4374,-3894,0,EXACT_DERIVED
R20_r15_r215_aa1_bb14_qq0,20,5,15,1,14,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa2_bb13_qq0,20,5,15,2,13,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa3_bb12_qq0,20,5,15,3,12,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa4_bb11_qq0,20,5,15,4,11,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa5_bb10_qq0,20,5,15,5,10,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa6_bb9_qq0,20,5,15,6,9,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa7_bb8_qq0,20,5,15,7,8,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa8_bb7_qq0,20,5,15,8,7,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa9_bb6_qq0,20,5,15,9,6,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa10_bb5_qq0,20,5,15,10,5,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa11_bb4_qq0,20,5,15,11,4,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa12_bb3_qq0,20,5,15,12,3,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa13_bb2_qq0,20,5,15,13,2,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa14_bb1_qq0,20,5,15,14,1,0,480,480,True,729,3645,3645,0,8019,-7539,0,EXACT_DERIVED
R20_r15_r215_aa15_bb0_qq0,20,5,15,15,0,0,480,480,True,729,3645,0,0,4374,-3894,0,EXACT_DERIVED
R20_r15_r215_aa0_bb14_qq1,20,5,15,0,14,1,476,476,True,729,0,3645,18225,22599,-22123,-4,EXACT_DERIVED
R20_r15_r215_aa1_bb13_qq1,20,5,15,1,13,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa2_bb12_qq1,20,5,15,2,12,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa3_bb11_qq1,20,5,15,3,11,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa4_bb10_qq1,20,5,15,4,10,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa5_bb9_qq1,20,5,15,5,9,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa6_bb8_qq1,20,5,15,6,8,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa7_bb7_qq1,20,5,15,7,7,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa8_bb6_qq1,20,5,15,8,6,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa9_bb5_qq1,20,5,15,9,5,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa10_bb4_qq1,20,5,15,10,4,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa11_bb3_qq1,20,5,15,11,3,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa12_bb2_qq1,20,5,15,12,2,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa13_bb1_qq1,20,5,15,13,1,1,476,476,True,729,3645,3645,18225,26244,-25768,-4,EXACT_DERIVED
R20_r15_r215_aa14_bb0_qq1,20,5,15,14,0,1,476,476,True,729,3645,0,18225,22599,-22123,-4,EXACT_DERIVED
R20_r15_r215_aa0_bb13_qq2,20,5,15,0,13,2,472,472,True,729,0,3645,18225,22599,-22127,-8,EXACT_DERIVED
R20_r15_r215_aa1_bb12_qq2,20,5,15,1,12,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa2_bb11_qq2,20,5,15,2,11,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa3_bb10_qq2,20,5,15,3,10,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa4_bb9_qq2,20,5,15,4,9,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa5_bb8_qq2,20,5,15,5,8,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa6_bb7_qq2,20,5,15,6,7,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa7_bb6_qq2,20,5,15,7,6,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa8_bb5_qq2,20,5,15,8,5,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa9_bb4_qq2,20,5,15,9,4,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa10_bb3_qq2,20,5,15,10,3,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa11_bb2_qq2,20,5,15,11,2,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa12_bb1_qq2,20,5,15,12,1,2,472,472,True,729,3645,3645,18225,26244,-25772,-8,EXACT_DERIVED
R20_r15_r215_aa13_bb0_qq2,20,5,15,13,0,2,472,472,True,729,3645,0,18225,22599,-22127,-8,EXACT_DERIVED
R20_r15_r215_aa0_bb12_qq3,20,5,15,0,12,3,468,468,True,729,0,3645,18225,22599,-22131,-12,EXACT_DERIVED
R20_r15_r215_aa1_bb11_qq3,20,5,15,1,11,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa2_bb10_qq3,20,5,15,2,10,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa3_bb9_qq3,20,5,15,3,9,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa4_bb8_qq3,20,5,15,4,8,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa5_bb7_qq3,20,5,15,5,7,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa6_bb6_qq3,20,5,15,6,6,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa7_bb5_qq3,20,5,15,7,5,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa8_bb4_qq3,20,5,15,8,4,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa9_bb3_qq3,20,5,15,9,3,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa10_bb2_qq3,20,5,15,10,2,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa11_bb1_qq3,20,5,15,11,1,3,468,468,True,729,3645,3645,18225,26244,-25776,-12,EXACT_DERIVED
R20_r15_r215_aa12_bb0_qq3,20,5,15,12,0,3,468,468,True,729,3645,0,18225,22599,-22131,-12,EXACT_DERIVED
R20_r15_r215_aa0_bb11_qq4,20,5,15,0,11,4,464,464,True,729,0,3645,18225,22599,-22135,-16,EXACT_DERIVED
R20_r15_r215_aa1_bb10_qq4,20,5,15,1,10,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa2_bb9_qq4,20,5,15,2,9,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa3_bb8_qq4,20,5,15,3,8,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa4_bb7_qq4,20,5,15,4,7,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa5_bb6_qq4,20,5,15,5,6,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa6_bb5_qq4,20,5,15,6,5,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa7_bb4_qq4,20,5,15,7,4,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa8_bb3_qq4,20,5,15,8,3,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa9_bb2_qq4,20,5,15,9,2,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa10_bb1_qq4,20,5,15,10,1,4,464,464,True,729,3645,3645,18225,26244,-25780,-16,EXACT_DERIVED
R20_r15_r215_aa11_bb0_qq4,20,5,15,11,0,4,464,464,True,729,3645,0,18225,22599,-22135,-16,EXACT_DERIVED
R20_r15_r215_aa0_bb10_qq5,20,5,15,0,10,5,460,460,True,729,0,3645,18225,22599,-22139,-20,EXACT_DERIVED
R20_r15_r215_aa1_bb9_qq5,20,5,15,1,9,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa2_bb8_qq5,20,5,15,2,8,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa3_bb7_qq5,20,5,15,3,7,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa4_bb6_qq5,20,5,15,4,6,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa5_bb5_qq5,20,5,15,5,5,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa6_bb4_qq5,20,5,15,6,4,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa7_bb3_qq5,20,5,15,7,3,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa8_bb2_qq5,20,5,15,8,2,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa9_bb1_qq5,20,5,15,9,1,5,460,460,True,729,3645,3645,18225,26244,-25784,-20,EXACT_DERIVED
R20_r15_r215_aa10_bb0_qq5,20,5,15,10,0,5,460,460,True,729,3645,0,18225,22599,-22139,-20,EXACT_DERIVED
R20_r15_r215_aa0_bb9_qq6,20,5,15,0,9,6,456,456,True,729,0,3645,18225,22599,-22143,-24,EXACT_DERIVED
R20_r15_r215_aa1_bb8_qq6,20,5,15,1,8,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa2_bb7_qq6,20,5,15,2,7,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa3_bb6_qq6,20,5,15,3,6,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa4_bb5_qq6,20,5,15,4,5,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa5_bb4_qq6,20,5,15,5,4,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa6_bb3_qq6,20,5,15,6,3,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa7_bb2_qq6,20,5,15,7,2,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa8_bb1_qq6,20,5,15,8,1,6,456,456,True,729,3645,3645,18225,26244,-25788,-24,EXACT_DERIVED
R20_r15_r215_aa9_bb0_qq6,20,5,15,9,0,6,456,456,True,729,3645,0,18225,22599,-22143,-24,EXACT_DERIVED
R20_r15_r215_aa0_bb8_qq7,20,5,15,0,8,7,452,452,True,729,0,3645,18225,22599,-22147,-28,EXACT_DERIVED
R20_r15_r215_aa1_bb7_qq7,20,5,15,1,7,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa2_bb6_qq7,20,5,15,2,6,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa3_bb5_qq7,20,5,15,3,5,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa4_bb4_qq7,20,5,15,4,4,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa5_bb3_qq7,20,5,15,5,3,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa6_bb2_qq7,20,5,15,6,2,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa7_bb1_qq7,20,5,15,7,1,7,452,452,True,729,3645,3645,18225,26244,-25792,-28,EXACT_DERIVED
R20_r15_r215_aa8_bb0_qq7,20,5,15,8,0,7,452,452,True,729,3645,0,18225,22599,-22147,-28,EXACT_DERIVED
R20_r15_r215_aa0_bb7_qq8,20,5,15,0,7,8,448,448,True,729,0,3645,18225,22599,-22151,-32,EXACT_DERIVED
R20_r15_r215_aa1_bb6_qq8,20,5,15,1,6,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa2_bb5_qq8,20,5,15,2,5,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa3_bb4_qq8,20,5,15,3,4,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa4_bb3_qq8,20,5,15,4,3,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa5_bb2_qq8,20,5,15,5,2,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa6_bb1_qq8,20,5,15,6,1,8,448,448,True,729,3645,3645,18225,26244,-25796,-32,EXACT_DERIVED
R20_r15_r215_aa7_bb0_qq8,20,5,15,7,0,8,448,448,True,729,3645,0,18225,22599,-22151,-32,EXACT_DERIVED
R20_r15_r215_aa0_bb6_qq9,20,5,15,0,6,9,444,444,True,729,0,3645,18225,22599,-22155,-36,EXACT_DERIVED
R20_r15_r215_aa1_bb5_qq9,20,5,15,1,5,9,444,444,True,729,3645,3645,18225,26244,-25800,-36,EXACT_DERIVED
R20_r15_r215_aa2_bb4_qq9,20,5,15,2,4,9,444,444,True,729,3645,3645,18225,26244,-25800,-36,EXACT_DERIVED
R20_r15_r215_aa3_bb3_qq9,20,5,15,3,3,9,444,444,True,729,3645,3645,18225,26244,-25800,-36,EXACT_DERIVED
R20_r15_r215_aa4_bb2_qq9,20,5,15,4,2,9,444,444,True,729,3645,3645,18225,26244,-25800,-36,EXACT_DERIVED
R20_r15_r215_aa5_bb1_qq9,20,5,15,5,1,9,444,444,True,729,3645,3645,18225,26244,-25800,-36,EXACT_DERIVED
R20_r15_r215_aa6_bb0_qq9,20,5,15,6,0,9,444,444,True,729,3645,0,18225,22599,-22155,-36,EXACT_DERIVED
R20_r15_r215_aa0_bb5_qq10,20,5,15,0,5,10,440,440,True,729,0,3645,18225,22599,-22159,-40,EXACT_DERIVED
R20_r15_r215_aa1_bb4_qq10,20,5,15,1,4,10,440,440,True,729,3645,3645,18225,26244,-25804,-40,EXACT_DERIVED
R20_r15_r215_aa2_bb3_qq10,20,5,15,2,3,10,440,440,True,729,3645,3645,18225,26244,-25804,-40,EXACT_DERIVED
R20_r15_r215_aa3_bb2_qq10,20,5,15,3,2,10,440,440,True,729,3645,3645,18225,26244,-25804,-40,EXACT_DERIVED
R20_r15_r215_aa4_bb1_qq10,20,5,15,4,1,10,440,440,True,729,3645,3645,18225,26244,-25804,-40,EXACT_DERIVED
R20_r15_r215_aa5_bb0_qq10,20,5,15,5,0,10,440,440,True,729,3645,0,18225,22599,-22159,-40,EXACT_DERIVED
R20_r15_r215_aa0_bb4_qq11,20,5,15,0,4,11,436,436,True,729,0,3645,18225,22599,-22163,-44,EXACT_DERIVED
R20_r15_r215_aa1_bb3_qq11,20,5,15,1,3,11,436,436,True,729,3645,3645,18225,26244,-25808,-44,EXACT_DERIVED
R20_r15_r215_aa2_bb2_qq11,20,5,15,2,2,11,436,436,True,729,3645,3645,18225,26244,-25808,-44,EXACT_DERIVED
R20_r15_r215_aa3_bb1_qq11,20,5,15,3,1,11,436,436,True,729,3645,3645,18225,26244,-25808,-44,EXACT_DERIVED
R20_r15_r215_aa4_bb0_qq11,20,5,15,4,0,11,436,436,True,729,3645,0,18225,22599,-22163,-44,EXACT_DERIVED
R20_r15_r215_aa0_bb3_qq12,20,5,15,0,3,12,432,432,True,729,0,3645,18225,22599,-22167,-48,EXACT_DERIVED
