R,partition_type,ordered_assignments,symmetry_assignment_orbits,within_fiber_pairs,spreading_deficit_to_27,zero_fibers,max_group_size,no_spreading_filter_pass,exact3_tiling_candidate,exact3_tiling_surviving_assignment_orbits,example_surviving_assignment,example_shape_witness,provenance
23,"(6,4,4,4,3,1,1,0,0)",15120,426,36,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,4,4,4,3,2,0,0,0)",10080,280,37,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,4,4,4,4,1,0,0,0)",2520,73,39,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,2,2,2,2,2,1,1)",1512,45,30,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,2,2,2,2,2,2,0)",504,15,31,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,2,2,2,1,1,1)",10080,280,31,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,2,2,2,2,1,0)",15120,420,32,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,2,1,1,1,1)",7560,213,32,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,2,2,1,1,0)",45360,1266,33,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,2,2,2,0,0)",15120,426,34,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,3,1,1,1,0)",10080,280,34,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,3,2,1,0,0)",30240,840,35,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,3,3,3,3,0,0,0)",2520,73,37,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,2,2,1,1,1,1)",7560,213,33,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,2,2,2,1,1,0)",30240,840,34,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,2,2,2,2,0,0)",7560,213,35,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,3,1,1,1,1,1)",3024,84,34,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,3,2,1,1,1,0)",60480,1680,35,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,3,2,2,1,0,0)",90720,2520,36,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,3,3,1,1,0,0)",45360,1266,37,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,3,3,2,0,0,0)",30240,840,38,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,4,1,1,1,1,0)",7560,213,37,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,4,2,1,1,0,0)",45360,1266,38,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,4,2,2,0,0,0)",15120,426,39,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,4,3,1,0,0,0)",30240,840,40,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,4,4,4,0,0,0,0)",2520,73,43,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,2,1,1,1,1,1)",1512,45,36,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,2,2,1,1,1,0)",15120,426,37,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,2,2,2,1,0,0)",15120,426,38,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,3,1,1,1,1,0)",7560,213,38,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,3,2,1,1,0,0)",45360,1266,39,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,3,2,2,0,0,0)",15120,426,40,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,3,3,1,0,0,0)",15120,426,41,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,4,1,1,1,0,0)",15120,426,41,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,4,2,1,0,0,0)",30240,840,42,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,4,3,0,0,0,0)",7560,213,44,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,5,1,1,0,0,0)",5040,146,45,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,5,5,5,2,0,0,0,0)",2520,73,46,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,2,2,2,2,1,1,1)",1260,43,34,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,2,2,2,2,2,1,0)",1512,45,35,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,2,2,1,1,1,1)",3780,114,35,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,2,2,2,1,1,0)",15120,426,36,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,2,2,2,2,0,0)",3780,114,37,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,3,1,1,1,1,1)",756,28,36,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,3,2,1,1,1,0)",15120,426,37,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,3,2,2,1,0,0)",22680,648,38,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,3,3,1,1,0,0)",7560,226,39,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,3,3,3,2,0,0,0)",5040,146,40,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,2,1,1,1,1,1)",1512,45,37,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,2,2,1,1,1,0)",15120,426,38,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,2,2,2,1,0,0)",15120,426,39,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,3,1,1,1,1,0)",7560,213,39,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,3,2,1,1,0,0)",45360,1266,40,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,3,2,2,0,0,0)",15120,426,41,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,3,3,1,0,0,0)",15120,426,42,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,4,1,1,1,0,0)",7560,226,42,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,4,2,1,0,0,0)",15120,426,43,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,4,4,3,0,0,0,0)",3780,114,45,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,1,1,1,1,1,1)",252,10,40,0,0,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,2,1,1,1,1,0)",7560,213,41,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,2,2,1,1,0,0)",22680,648,42,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,2,2,2,0,0,0)",5040,146,43,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,3,1,1,1,0,0)",15120,426,43,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,3,2,1,0,0,0)",30240,840,44,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,3,3,0,0,0,0)",3780,114,46,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,4,1,1,0,0,0)",15120,426,46,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,4,2,0,0,0,0)",7560,213,47,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,5,5,1,0,0,0,0)",3780,114,50,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,1,1,1,1,1,0)",504,17,45,0,1,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,2,1,1,1,0,0)",5040,146,46,0,2,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,2,2,1,0,0,0)",5040,146,47,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,3,1,1,0,0,0)",5040,146,48,0,3,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,3,2,0,0,0,0)",2520,73,49,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,4,1,0,0,0,0)",2520,73,51,0,4,6,True,False,0,,,EXACT_DERIVED
23,"(6,6,6,5,0,0,0,0,0)",504,17,55,0,5,6,True,False,0,,,EXACT_DERIVED
23,"(7,2,2,2,2,2,2,2,2)",9,1,29,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,2,2,2,2,2,2,1)",504,15,30,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,2,2,2,2,1,1)",3780,114,31,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,2,2,2,2,2,0)",1512,45,32,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,2,2,1,1,1)",5040,146,32,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,2,2,2,1,0)",10080,280,33,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,3,1,1,1,1)",630,22,33,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,3,2,1,1,0)",7560,213,34,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,3,2,2,0,0)",3780,114,35,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,3,3,3,3,3,1,0,0)",1512,45,36,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,2,2,2,2,2,1,1)",1512,45,32,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,2,2,2,2,2,2,0)",504,15,33,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,2,2,2,1,1,1)",10080,280,33,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,2,2,2,2,1,0)",15120,420,34,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,2,1,1,1,1)",7560,213,34,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,2,2,1,1,0)",45360,1266,35,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,2,2,2,0,0)",15120,426,36,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,3,1,1,1,0)",10080,280,36,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,3,2,1,0,0)",30240,840,37,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,3,3,3,3,0,0,0)",2520,73,39,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,2,2,1,1,1,1)",3780,114,35,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,2,2,2,1,1,0)",15120,426,36,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,2,2,2,2,0,0)",3780,114,37,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,3,1,1,1,1,1)",1512,45,36,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,3,2,1,1,1,0)",30240,840,37,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,3,2,2,1,0,0)",45360,1266,38,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,3,3,1,1,0,0)",22680,648,39,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,3,3,2,0,0,0)",15120,426,40,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,4,1,1,1,1,0)",2520,73,39,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,4,2,1,1,0,0)",15120,426,40,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,4,2,2,0,0,0)",5040,146,41,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,4,3,1,0,0,0)",10080,280,42,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,4,4,4,4,0,0,0,0)",630,22,45,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,2,2,2,2,1,1,1)",2520,73,35,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,2,2,2,2,2,1,0)",3024,84,36,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,2,2,1,1,1,1)",7560,213,36,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,2,2,2,1,1,0)",30240,840,37,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,2,2,2,2,0,0)",7560,213,38,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,3,1,1,1,1,1)",1512,45,37,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,3,2,1,1,1,0)",30240,840,38,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,3,2,2,1,0,0)",45360,1266,39,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,3,3,1,1,0,0)",15120,426,40,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,3,3,3,2,0,0,0)",10080,280,41,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,2,1,1,1,1,1)",3024,84,38,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,2,2,1,1,1,0)",30240,840,39,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,2,2,2,1,0,0)",30240,840,40,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,3,1,1,1,1,0)",15120,420,40,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,3,2,1,1,0,0)",90720,2520,41,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,3,2,2,0,0,0)",30240,840,42,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,3,3,1,0,0,0)",30240,840,43,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,4,1,1,1,0,0)",15120,426,43,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,4,2,1,0,0,0)",30240,840,44,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,4,4,3,0,0,0,0)",7560,213,46,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,1,1,1,1,1,1)",252,10,41,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,2,1,1,1,1,0)",7560,213,42,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,2,2,1,1,0,0)",22680,648,43,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,2,2,2,0,0,0)",5040,146,44,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,3,1,1,1,0,0)",15120,426,44,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,3,2,1,0,0,0)",30240,840,45,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,3,3,0,0,0,0)",3780,114,47,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,4,1,1,0,0,0)",15120,426,47,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,4,2,0,0,0,0)",7560,213,48,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,5,5,5,1,0,0,0,0)",2520,73,51,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,2,2,2,1,1,1,1)",2520,73,39,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,2,2,2,2,1,1,0)",7560,213,40,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,2,2,2,2,2,0,0)",1512,45,41,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,2,1,1,1,1,1)",3024,84,40,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,2,2,1,1,1,0)",30240,840,41,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,2,2,2,1,0,0)",30240,840,42,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,3,1,1,1,1,0)",7560,213,42,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,3,2,1,1,0,0)",45360,1266,43,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,3,2,2,0,0,0)",15120,426,44,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,3,3,3,1,0,0,0)",10080,280,45,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,1,1,1,1,1,1)",504,15,42,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,2,1,1,1,1,0)",15120,420,43,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,2,2,1,1,0,0)",45360,1266,44,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,2,2,2,0,0,0)",10080,280,45,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,3,1,1,1,0,0)",30240,840,45,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,3,2,1,0,0,0)",60480,1680,46,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,3,3,0,0,0,0)",7560,213,48,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,4,1,1,0,0,0)",15120,426,48,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,4,4,2,0,0,0,0)",7560,213,49,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,1,1,1,1,1,0)",3024,84,46,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,2,1,1,1,0,0)",30240,840,47,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,2,2,1,0,0,0)",30240,840,48,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,3,1,1,0,0,0)",30240,840,49,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,3,2,0,0,0,0)",15120,420,50,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,4,1,0,0,0,0)",15120,420,52,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,5,5,0,0,0,0,0)",1512,45,56,0,5,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,6,1,1,1,1,0,0)",3780,114,51,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,6,2,1,1,0,0,0)",15120,426,52,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,6,2,2,0,0,0,0)",3780,114,53,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,6,3,1,0,0,0,0)",7560,213,54,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,6,6,4,0,0,0,0,0)",1512,45,57,0,5,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,2,2,1,1,1,1,1)",756,28,44,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,2,2,2,1,1,1,0)",5040,146,45,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,2,2,2,2,1,0,0)",3780,114,46,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,1,1,1,1,1,1)",252,10,45,0,0,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,2,1,1,1,1,0)",7560,213,46,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,2,2,1,1,0,0)",22680,648,47,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,2,2,2,0,0,0)",5040,146,48,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,3,1,1,1,0,0)",7560,226,48,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,3,2,1,0,0,0)",15120,426,49,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,3,3,3,0,0,0,0)",1260,43,51,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,1,1,1,1,1,0)",1512,45,48,0,1,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,2,1,1,1,0,0)",15120,426,49,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,2,2,1,0,0,0)",15120,426,50,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,3,1,1,0,0,0)",15120,426,51,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,3,2,0,0,0,0)",7560,213,52,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,4,4,1,0,0,0,0)",3780,114,54,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,5,1,1,1,1,0,0)",3780,114,52,0,2,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,5,2,1,1,0,0,0)",15120,426,53,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,5,2,2,0,0,0,0)",3780,114,54,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,5,3,1,0,0,0,0)",7560,213,55,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,5,4,0,0,0,0,0)",1512,45,58,0,5,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,6,1,1,1,0,0,0)",5040,146,57,0,3,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,6,2,1,0,0,0,0)",7560,213,58,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,6,3,0,0,0,0,0)",1512,45,60,0,5,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,7,1,1,0,0,0,0)",1260,43,63,0,4,7,True,False,0,,,EXACT_DERIVED
23,"(7,7,7,2,0,0,0,0,0)",504,17,64,0,5,7,True,False,0,,,EXACT_DERIVED
23,"(8,2,2,2,2,2,2,2,1)",72,3,35,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,2,2,2,2,2,1,1)",1512,45,36,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,2,2,2,2,2,2,0)",504,15,37,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,2,2,2,1,1,1)",5040,146,37,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,2,2,2,2,1,0)",7560,213,38,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,2,1,1,1,1)",2520,73,38,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,2,2,1,1,0)",15120,426,39,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,2,2,2,0,0)",5040,146,40,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,3,1,1,1,0)",2520,73,40,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,3,2,1,0,0)",7560,213,41,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,3,3,3,3,3,0,0,0)",504,17,43,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,2,2,2,2,1,1,1)",2520,73,38,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,2,2,2,2,2,1,0)",3024,84,39,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,2,2,1,1,1,1)",7560,213,39,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,2,2,2,1,1,0)",30240,840,40,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,2,2,2,2,0,0)",7560,213,41,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,3,1,1,1,1,1)",1512,45,40,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,3,2,1,1,1,0)",30240,840,41,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,3,2,2,1,0,0)",45360,1266,42,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,3,3,1,1,0,0)",15120,426,43,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,3,3,3,2,0,0,0)",10080,280,44,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,2,1,1,1,1,1)",1512,45,41,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,2,2,1,1,1,0)",15120,426,42,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,2,2,2,1,0,0)",15120,426,43,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,3,1,1,1,1,0)",7560,213,43,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,3,2,1,1,0,0)",45360,1266,44,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,3,2,2,0,0,0)",15120,426,45,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,3,3,1,0,0,0)",15120,426,46,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,4,1,1,1,0,0)",5040,146,46,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,4,2,1,0,0,0)",10080,280,47,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,4,4,4,3,0,0,0,0)",2520,73,49,0,4,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,2,2,2,1,1,1,1)",2520,73,41,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,2,2,2,2,1,1,0)",7560,213,42,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,2,2,2,2,2,0,0)",1512,45,43,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,2,1,1,1,1,1)",3024,84,42,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,2,2,1,1,1,0)",30240,840,43,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,2,2,2,1,0,0)",30240,840,44,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,3,1,1,1,1,0)",7560,213,44,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,3,2,1,1,0,0)",45360,1266,45,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,3,2,2,0,0,0)",15120,426,46,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,3,3,3,1,0,0,0)",10080,280,47,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,1,1,1,1,1,1)",504,15,44,0,0,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,2,1,1,1,1,0)",15120,420,45,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,2,2,1,1,0,0)",45360,1266,46,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,2,2,2,0,0,0)",10080,280,47,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,3,1,1,1,0,0)",30240,840,47,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,3,2,1,0,0,0)",60480,1680,48,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,3,3,0,0,0,0)",7560,213,50,0,4,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,4,1,1,0,0,0)",15120,426,50,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,4,4,2,0,0,0,0)",7560,213,51,0,4,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,1,1,1,1,1,0)",1512,45,48,0,1,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,2,1,1,1,0,0)",15120,426,49,0,2,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,2,2,1,0,0,0)",15120,426,50,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,3,1,1,0,0,0)",15120,426,51,0,3,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,3,2,0,0,0,0)",7560,213,52,0,4,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,4,1,0,0,0,0)",7560,213,54,0,4,8,True,False,0,,,EXACT_DERIVED
23,"(8,5,5,5,0,0,0,0,0)",504,17,58,0,5,8,True,False,0,,,EXACT_DERIVED
