tag,projection_loss,projection_max_abs,sampled_points,rank_W,rank_sigma,theta,candidate
start_3,1.6943706478903095e-28,1.942890293094024e-15,200,76,9,"[3.441194782786084e-05, 3.1619478278608414e-06, 3.161947827860839e-06, 3.1619478278608414e-06, -1.427976438388766e-06, 0.9995614072367807, -2.5537031763975893e-05, 0.00012816194782786086, 3.161947827860839e-06, 3.1619478278608414e-06, 3.161947827860839e-06, 3.161947827860839e-06, 3.161947827860839e-06, 9.28120936004556e-05]","[-2.0250214328536856e-05, -1.2580280936119933e-05, 5.165660924948801e-05, -5.7289789410763706e-05, 3.907632831336808e-05, 3.1633352011305265e-06, 3.163335201130524e-06, -2.025021432853686e-05, -3.703957508222682e-05, 0.999999986509212, -2.554823669118698e-05, 6.252742323215816e-05, 3.163335201130524e-06, 3.1633352011305265e-06, 3.163335201130524e-06, 3.163335201130524e-06, -6.252742323215813e-05, 9.285281692189379e-05]"
start_3,1.7451899278002397e-28,1.7208456881689926e-15,200,76,9,"[1.4925512856301843e-05, 1.4891722612084537e-06, -6.485427868278249e-06, 1.2735041366207371e-05, -6.740554193168573e-06, 0.997929686926384, -2.874509082847969e-05, 0.00013992551285630186, 2.075905696055181e-06, 1.6968847854831215e-05, 2.430719020400131e-06, 5.359186325689595e-06, 1.084558017519108e-05, 0.00010275909043585264]","[-2.120414858438523e-05, -2.923192876339769e-05, 5.327179038143889e-05, -6.739556192617898e-05, 2.4039861618041212e-05, 1.4922616862477345e-06, -6.4988824858323315e-06, -2.1204148584385232e-05, -4.6191413341793734e-05, 0.9999999839917685, -2.8804725167417645e-05, 6.467386044618764e-05, 2.080212353655272e-06, 1.700405129288607e-05, 2.435761770927183e-06, 5.370304451413559e-06, -6.467386044618762e-05, 0.00010297227363518823]"
start_3,1.5898558449404183e-28,1.7763568394002505e-15,200,76,9,"[1.0367424944503972e-05, 6.081330395384733e-06, 7.536573216057486e-06, 6.617092214024638e-06, -4.682062878163083e-06, 0.9985619378302786, -3.982235070117696e-05, 0.00013536742494450396, 7.0858838053345516e-06, 9.963017554725903e-06, 1.0367424944503968e-05, 1.036742494450397e-05, 7.975843311850907e-06, 9.496087802702217e-05]","[-2.3718406195539605e-05, -2.7182425191416667e-05, 4.767681460442623e-05, -6.495608888281375e-05, 2.049438941300957e-05, 6.090088230546854e-06, 7.547426773029752e-06, -2.3718406195539605e-05, -4.123768268727412e-05, 0.9999999851459321, -3.9879699596983333e-05, 6.378752029001435e-05, 7.09608831624094e-06, 9.977365478582798e-06, 1.0382355262841634e-05, 1.0382355262841636e-05, -6.378752029001432e-05, 9.509763292480606e-05]"
start_3,1.1815188425736704e-28,1.3322676295501878e-15,200,76,9,"[1.3167100527097864e-05, 2.2341559206838697e-06, 1.3167100527097862e-05, 3.6007739964856192e-06, -5.946432496108711e-06, 0.9981735957333382, -2.9811643448626537e-05, 0.00013816710052709784, -2.2547185187187856e-05, 1.3167100527097864e-05, 1.3167100527097862e-05, 1.3167100527097862e-05, 1.3167100527097862e-05, 0.00010077727995913723]","[-2.598292493772281e-05, -2.559486461780156e-05, 4.9144132358809875e-05, -6.957273799588745e-05, 2.3549267741008324e-05, 2.238243823169923e-06, 1.3191192768145372e-05, -2.598292493772281e-05, -4.358981305816462e-05, 0.999999984073442, -2.9866190711974955e-05, 6.2614358135443e-05, -2.258844045210777e-05, 1.3191192768145374e-05, 1.3191192768145372e-05, 1.3191192768145372e-05, -6.261435813544297e-05, 0.00010096167518843551]"
start_3,1.2195660019040584e-28,1.9984014443252818e-15,200,76,9,"[6.031247568100237e-06, 2.411543262609032e-06, 5.347938530199359e-06, 2.8640063007954326e-06, -2.7237892243033318e-06, 0.9991634075953927, -2.524995853989049e-05, 0.00013103124756810023, 3.2599114592085303e-06, 5.933631991257254e-06, 6.031247568100234e-06, 6.031247568100234e-06, 2.0540176139528808e-05, 9.558069765537679e-05]","[-2.8320951470936046e-05, -2.951212630887447e-05, 4.7902771739977645e-05, -6.915697000714672e-05, 1.839064543110318e-05, 2.4135623972806524e-06, 5.352416247135002e-06, -2.8320951470936046e-05, -4.083601853621065e-05, 0.9999999861922483, -2.5271099801395252e-05, 5.529179164439592e-05, 3.2626409148047693e-06, 5.93860009706234e-06, 6.03629740538356e-06, 6.03629740538356e-06, -5.5291791644395887e-05, 9.56607253718876e-05]"
start_3,1.568673477617335e-28,1.7763568394002505e-15,200,76,9,"[3.6095266174246466e-06, 3.044893076735211e-06, 1.2179449847715813e-06, 3.11547226932139e-06, -1.6301087949659684e-06, 0.9994993237272606, -2.5492251539606024e-05, 0.00012860952661742465, 3.1772290628342944e-06, 3.45178720984742e-05, 3.609526617424644e-06, 3.609526617424644e-06, 3.609526617424644e-06, 9.324396498506725e-05]","[-2.487233341125902e-05, -2.7049865372424494e-05, 4.18291279442762e-05, -6.0021539896042824e-05, 1.4779262571851714e-05, 3.046418304703825e-06, 1.2185550698248793e-06, -2.487233341125902e-05, -3.5149206484783785e-05, 0.9999999864056341, -2.550502095188136e-05, 6.253130709211656e-05, 3.1788205796814225e-06, 3.453516256569746e-05, 3.611334677941585e-06, 3.611334677941585e-06, -6.253130709211654e-05, 9.329067214348484e-05]"
start_3,1.3165437018000322e-28,1.5543122344752192e-15,200,76,9,"[8.104549868677167e-06, 8.104549868677167e-06, 8.104549868677164e-06, 8.104549868677167e-06, -3.6601192955316234e-06, 0.9934070705020869, -2.059442972315957e-05, 0.00013310454986867717, 8.104549868677164e-06, 8.104549868677167e-06, 8.104549868677164e-06, 8.104549868677164e-06, 8.104549868677164e-06, 9.775469564127192e-05]","[-2.3345170960694455e-05, -2.902670815834813e-05, 4.763922944877605e-05, -6.377108209588685e-05, 1.8612521290427932e-05, 8.158337093743732e-06, 8.158337093743729e-06, -2.334517096069445e-05, -4.0425911135192366e-05, 0.9999999856608079, -2.073110816238027e-05, 6.29147918911145e-05, 8.158337093743729e-06, 8.158337093743732e-06, 8.158337093743729e-06, 8.158337093743729e-06, -6.291479189111448e-05, 9.840346132239775e-05]"
start_3,1.5972199030630007e-28,1.9984014443252818e-15,200,76,9,"[6.510162113575128e-06, 6.510162113575128e-06, 6.510162113575124e-06, 6.510162113575128e-06, -1.7052976438388765e-05, 1.0002310500939235, -2.218881747826161e-05, 0.0001315101621135751, 6.510162113575124e-06, 6.510162113575128e-06, 6.510162113575124e-06, 6.510162113575124e-06, 6.510162113575124e-06, 9.616030788616987e-05]","[-1.9580216050770613e-05, -2.412277014475479e-05, 3.940567209831667e-05, -6.710090738654424e-05, 1.528290195356189e-05, 6.5086581973426756e-06, 6.508658197342672e-06, -1.9580216050770616e-05, -4.752069133577363e-05, 0.9999999861532418, -2.2183691626984434e-05, 6.24855618396457e-05, 6.508658197342672e-06, 6.5086581973426756e-06, 6.508658197342672e-06, 6.508658197342672e-06, -6.248556183964567e-05, 9.613809383905021e-05]"
start_3,1.4367094784070816e-28,1.7763568394002505e-15,200,76,9,"[1.5493197899615202e-05, 1.223708752266933e-06, 1.2257938781390649e-05, 3.0073948956854665e-06, -6.996928083697187e-06, 0.9978509435171503, -2.8322816041988002e-05, 0.0001404931978996152, 4.568120271176677e-06, 1.5031018025583124e-05, -2.0221087814670515e-05, 1.5493197899615202e-05, 1.27599617480117e-05, 0.000103423850556661]","[-2.601413317013469e-05, -2.4294867860446012e-05, 4.9783806157378084e-05, -7.081293196072386e-05, 2.548893829693206e-05, 1.2263442151308833e-06, 1.228433831672705e-05, -2.6014133170134695e-05, -4.4798798790589155e-05, 0.9999999835567231, -2.8383813995743652e-05, 6.400416559262149e-05, 4.577958487427434e-06, 1.5063389854043458e-05, -2.0264637332401367e-05, 1.552656511026286e-05, -6.400416559262146e-05, 0.00010364659123485252]"
start_3,1.757843629955536e-28,1.8457457784393227e-15,200,76,9,"[1.6588118754693353e-05, 8.788859491605889e-07, 1.2362474192114348e-05, 1.1213075764137898e-05, -7.491408469861515e-06, 0.9976990673985426, -2.8030621874827635e-05, 0.00014158811875469336, 2.318629607345081e-06, 1.5984455245753497e-05, 5.655174148279358e-06, -1.9126166959592367e-05, 1.3018177658721437e-05, 0.00010453881552370967]","[-2.2237463554871745e-05, -2.8240643559661546e-05, 5.398874548147798e-05, -6.966071650356917e-05, 2.5748101921816434e-05, 8.80912855612214e-07, 1.2390984806855632e-05, -2.2237463554871745e-05, -4.74232529486974e-05, 0.9999999833233243, -2.8095266722518527e-05, 6.443322598621513e-05, 2.3239768828528363e-06, 1.6021318954286185e-05, 5.668216237502832e-06, -1.9170276154013195e-05, -6.443322598621509e-05, 0.00010477990528038701]"
start_3,1.4004697545310395e-28,1.7763568394002505e-15,200,76,9,"[8.810635874508078e-06, 8.810635874508071e-06, 8.810635874508066e-06, 8.810635874508073e-06, -3.978996846552032e-06, 0.9987778795399876, -1.9888343717328657e-05, 0.0001338106358745081, 8.81063587450807e-06, 8.810635874508071e-06, 8.810635874508068e-06, 8.81063587450807e-06, 8.81063587450807e-06, 9.846078164710279e-05]","[-2.2992694123085245e-05, -2.9112773434797953e-05, 4.8216308314162416e-05, -6.397421320207891e-05, 1.910353487936447e-05, 8.82141658141285e-06, 8.821416581412845e-06, -2.2992694123085245e-05, -4.0981519078993635e-05, 0.999999985609931, -1.9912679123704757e-05, 6.257647509114506e-05, 8.821416581412848e-06, 8.82141658141285e-06, 8.821416581412846e-06, 8.821416581412848e-06, -6.257647509114503e-05, 9.858125840311355e-05]"
start_3,1.5576874732927593e-28,1.8596235662471372e-15,200,76,9,"[4.394878328074323e-06, 3.0400346408932725e-06, -7.365315713554903e-07, 4.576008177592653e-06, -1.9847837610658203e-06, 0.9993903878448156, -2.604010614041774e-05, 0.0001293948783280743, 2.991517716915146e-06, 5.0284378468146656e-06, 2.6099077800883625e-06, 3.427826025227258e-05, 3.8120308022013556e-06, 9.380122176375782e-05]","[-2.4193867158348475e-05, -2.755501931964819e-05, 4.288296394942627e-05, -6.021441217086903e-05, 1.5327944629778093e-05, 3.041888971526936e-06, -7.369808336885747e-07, -2.4193867158348475e-05, -3.6020545012520524e-05, 0.9999999862310449, -2.6055989829988407e-05, 6.282972466222517e-05, 2.993342453669459e-06, 5.031505044212154e-06, 2.6114997461411682e-06, 3.429916897061396e-05, -6.282972466222514e-05, 9.385843771671173e-05]"
start_3,1.6116568929651504e-28,1.915134717478395e-15,200,76,9,"[4.553107865290473e-06, 2.65130009737181e-06, 1.89326413885975e-05, 1.888466405721078e-06, -2.0562422617440826e-06, 0.9993684398767503, -2.4939210802756828e-05, 0.0001295531078652904, 3.3650433454707555e-06, 2.338272379448874e-06, 5.859961302208764e-06, 1.3924203242216752e-05, 4.97983551816175e-06, 9.430125132702986e-05]","[-2.5652633761547054e-05, -2.6325789419209675e-05, 4.211434264656519e-05, -6.14497242405842e-05, 1.578855322735553e-05, 2.6529755751649972e-06, 1.8944605790607073e-05, -2.5652633761547054e-05, -3.579709047903713e-05, 0.9999999865017006, -2.4954971030699738e-05, 6.232599794774622e-05, 3.3671698702666615e-06, 2.339750040710258e-06, 5.863664479770791e-06, 1.3933002583092305e-05, -6.232599794774619e-05, 9.436084460076935e-05]"
start_3,1.1815651010463921e-28,1.762479051592436e-15,200,76,9,"[-1.919887567235001e-05, 9.05574854935275e-07, 1.1538221915420795e-05, 1.127963402661907e-05, -7.45857227700322e-06, 0.997709152800635, -2.8061866872800764e-05, 0.00014151541004193562, 2.3080148590379424e-06, 1.6027504485217535e-05, 5.514162991083475e-06, 1.7658906799239213e-05, 1.2923166106963548e-05, 0.00010446098498050895]","[-2.7388821329585333e-05, -4.4970887779073574e-05, 4.234856303878934e-05, -7.215991360053593e-05, -2.622324740284229e-06, 9.07654136778565e-07, 1.1564714717425881e-05, -2.738882132958533e-05, -4.477109227095058e-05, 0.9999999833321992, -2.8126299459416264e-05, 6.444375168387266e-05, 2.3133142700852863e-06, 1.6064305086391186e-05, 5.526824008475705e-06, 1.7699453247807102e-05, -6.444375168387264e-05, 0.00010470083685826199]"
start_3,1.721716368568631e-28,1.9567680809018384e-15,200,76,9,"[7.266823784843152e-06, 1.1668332650762303e-06, -5.2888172843411126e-06, 1.389471082317283e-05, -7.602067884399209e-06, 0.9976650791497917, -2.9105781558311816e-05, 0.0001418331503154554, 1.953915271937624e-06, 1.8806784520167883e-05, 2.766749758003364e-06, 7.430180464457937e-06, 1.2240039929348612e-05, 0.00010442321777586025]","[-2.2224247645043113e-05, -3.386377918958798e-05, 5.194243914014028e-05, -6.952263954699975e-05, 1.8078659950552315e-05, 1.1695640854361178e-06, -5.301195068170288e-06, -2.2224247645043113e-05, -4.729839190195662e-05, 0.9999999835376207, -2.9173899826147357e-05, 6.494820303980916e-05, 1.9584881545985876e-06, 1.8850799334973785e-05, 2.7732249732684826e-06, 7.447569828214768e-06, -6.494820303980912e-05, 0.00010466760663387645]"
start_3,1.3723086338446967e-28,1.6237011735142914e-15,200,76,9,"[5.231536845178642e-06, 2.280183389297915e-06, 1.2877276720362847e-05, 4.890027510084016e-06, -3.442698667407864e-06, 0.9989425996950106, -2.5980853491645575e-05, 0.00013262311847783167, 3.0122613270874726e-06, 6.4554004146286264e-06, 5.086658416157414e-06, 1.2300697547777048e-05, 6.794886620958465e-06, 9.683174293923746e-05]","[-2.4796633351307436e-05, -2.820787683720861e-05, 4.4568224560017985e-05, -6.346537202219134e-05, 1.6360347722809377e-05, 2.2825969758764857e-06, 1.289090738814452e-05, -2.4796633351307436e-05, -3.8668738670883876e-05, 0.99999998589592, -2.6008354367049528e-05, 6.298071086396689e-05, 3.0154498221639344e-06, 6.462233491245698e-06, 5.092042671889052e-06, 1.2313717903353584e-05, -6.298071086396686e-05, 9.693423986831548e-05]"
start_3,1.4301284004003937e-28,1.9984014443252818e-15,200,76,9,"[5.1271087839304265e-06, -3.296311426023832e-06, 8.04324979165094e-06, 9.04156731482005e-06, 9.338991688099887e-06, 0.9966184045899167, -3.239789431329047e-05, 0.00014003508983349307, -1.6909036085221235e-06, 1.4627071686192133e-05, 1.913191275577332e-06, 1.5671440940842693e-05, 1.0750388263561429e-05, 0.00010266008051001564]","[-2.90631385395e-05, -3.66680553007619e-05, 5.54109777595452e-05, -6.333783271077858e-05, 1.8742922458783304e-05, -3.307495986085137e-06, 8.070540966165757e-06, -2.90631385395e-05, -3.427469417127855e-05, 0.999999983865569, -3.250782209254885e-05, 6.486168572072174e-05, -1.696640934436807e-06, 1.4676702118712452e-05, 1.919682835373996e-06, 1.5724614973813688e-05, -6.486168572072172e-05, 0.00010300841162560678]"
start_3,1.3314349694627092e-28,1.5404344466674047e-15,200,76,9,"[5.212293586339332e-07, -4.207142825177518e-06, 7.089221057110501e-06, 9.280990800198457e-06, -1.0289140769453695e-06, 0.9980098692477959, -1.3703724463534187e-05, 0.0001368446362724198, -3.520452073689647e-06, 1.1840509692393668e-05, -3.1518192223410312e-06, 1.2571894680819385e-05, 9.681070629815721e-06, 0.0001049593964381624]","[-2.5670755215574017e-05, -3.494156612493215e-05, 4.821398364236104e-05, -6.525882384204517e-05, 1.32724175174289e-05, -4.215532221071576e-06, 7.103357558888542e-06, -2.5670755215574017e-05, -3.958806862647112e-05, 0.9999999846888955, -1.3731050840252294e-05, 6.370857023259357e-05, -3.5274721505920744e-06, 1.186412066248065e-05, -3.1581042143989383e-06, 1.2596964093957587e-05, -6.370857023259353e-05, 0.00010516869428378142]"
start_3,1.4634974239022806e-28,1.762479051592436e-15,200,76,9,"[6.83794236302887e-06, -2.2067106353726718e-06, 1.4246603013016249e-05, 1.3663399106455571e-05, -3.994983200425256e-06, 0.9968597041394617, -2.634974832852343e-05, 0.000144778978835927, -5.686089221213814e-07, -1.5953968052223277e-05, 2.640172556200339e-06, 2.0610131302669384e-05, 1.4914750754583565e-05, 0.00010834994254484518]","[-2.4629970611625426e-05, -3.621214420316077e-05, 5.4992197140444646e-05, -7.095688836221379e-05, 1.8780052937283883e-05, -2.2136621508656162e-06, 1.4291482246378028e-05, -2.4629970611625426e-05, -4.632691775058834e-05, 0.9999999825096918, -2.6432754537314364e-05, 6.513666129281616e-05, -5.704001373664585e-07, -1.6004225777142538e-05, 2.6484895507959506e-06, 2.067505673728031e-05, -6.513666129281613e-05, 0.00010869126337422204]"
start_3,1.802317021630332e-28,1.7763568394002505e-15,200,76,9,"[6.401599800229846e-06, -2.9513872389972965e-06, 1.8341527366910713e-05, 1.3501061902307583e-05, -3.927479582805323e-06, 0.9966071137782846, -2.5846128326012532e-05, 0.00014619135576925634, -8.914870960645939e-07, 1.0537979642430844e-05, 3.6441149329811885e-06, -1.2011192182121864e-05, 1.629834942014717e-05, 0.00010987107444916707]","[-2.5372832625529745e-05, -3.694476400065478e-05, 5.566870083544233e-05, -7.230120746017488e-05, 1.8723936834787572e-05, -2.961434998656845e-06, 1.8403969616554094e-05, -2.5372832625529745e-05, -4.692837483464511e-05, 0.9999999822646451, -2.593411938395241e-05, 6.516760830301878e-05, -8.945220919344986e-07, 1.057385534364189e-05, 3.656521028167399e-06, -1.2052083316526718e-05, -6.516760830301875e-05, 0.00011024512165483861]"
start_3,1.4746645693480108e-28,1.4988010832439613e-15,200,76,9,"[4.896558696113204e-06, 1.5421791709206302e-06, 4.0329831632110605e-06, 6.807271608771386e-06, -2.4704577165006962e-06, 0.9986945693281828, -2.5991611686816435e-05, 0.0001335939976883698, 2.0207665136702108e-06, 6.40582329571871e-06, 2.868459568311569e-06, 2.2705897143673966e-05, 6.933610456687809e-06, 9.781868493511013e-05]","[-2.4487992470102613e-05, -2.989754893255933e-05, 4.6072717059011095e-05, -6.322979511539182e-05, 1.6175168126451773e-05, 1.5441949881532867e-06, 4.038254766610139e-06, -2.4487992470102613e-05, -3.874180264528919e-05, 0.9999999855605978, -2.602558590961152e-05, 6.341297394256663e-05, 2.023407903230024e-06, 6.414196492058246e-06, 2.8722089966127752e-06, 2.2735576534764315e-05, -6.34129739425666e-05, 9.79465459479458e-05]"
start_3,1.8836617652443493e-28,1.790234627208065e-15,200,76,9,"[3.210669538050688e-06, -1.8334519884644936e-06, 1.4121463834609016e-05, -1.9575022246560905e-05, -2.5234298213877157e-06, 0.9969602651721028, -2.7660837804649166e-05, 0.00014352863107739946, 8.372883723310632e-06, 8.79988163644696e-06, 9.311430282401261e-06, 1.7225450686691626e-05, 1.6385520122434763e-05, 0.00010681824608658372]","[-4.085975168493064e-05, -2.0885982201269316e-05, 3.973511672450079e-05, -7.840601220081193e-05, 1.8849134523231484e-05, -1.8390421574373892e-06, 1.416451997650789e-05, -4.0859751684930645e-05, -3.7546260515881256e-05, 0.9999999828067284, -2.7745175304748826e-05, 6.376538424377941e-05, 8.39841252640894e-06, 8.826712350094617e-06, 9.33982070057717e-06, 1.727797084024827e-05, -6.376538424377938e-05, 0.00010714393339597023]"
start_3,1.6380212044132117e-28,1.4988010832439613e-15,200,76,9,"[6.239906649627131e-06, 9.475940250817437e-07, 6.19452597957424e-06, 2.0453611740922213e-05, -3.086384865398619e-06, 0.99848586858851, -2.524983960609518e-05, 0.00013506939703446436, -1.8338920570051875e-06, 7.241055496484415e-06, 5.903519377555902e-07, 9.743601936787368e-06, 7.1908454514915794e-06, 9.943553362972389e-05]","[-1.8233516656511623e-05, -3.6630259621734626e-05, 5.2833776833415697e-05, -6.1035152343323396e-05, 1.6203517211681063e-05, 9.490309686731023e-07, 6.203919437291626e-06, -1.823351665651162e-05, -4.2801635686811755e-05, 0.9999999852164684, -2.5288128782941436e-05, 6.403623411979241e-05, -1.8366729941668898e-06, 7.252035924827077e-06, 5.91247154917318e-07, 9.758377258274444e-06, -6.403623411979238e-05, 9.958631893336722e-05]"
